panelid_2,Panel_PSU,Panel_Strata,Jun21_WeightBoost,Jun21_IntDate,Jun21_IntMode,ff_disact,Cur_GOR,cur_urbrurew,cur_urbrurs,Cur_Sex,Cur_RClassGp,Cur_AgeCat,Cur_HEdQual,Cur_RelStat5,Cur_HHSize5,Cur_HHChild,Cur_HHType,Cur_SubjInc,Cur_HHIncome4_21,Cur_HHIncome4_21_Imputed,Cur_HHIncomeEquiv4_21,Cur_HHIncomeEquiv4_21_Imputed,Cur_IdentClass,Cur_PartyID5,Cur_Ethnic6,Cur_IntUse3,Tenure,MortCost,RentCost,CvBedRoom,HomeProb01,HomeProb02,HomeProb03,HomeProb04,HomeProb05,HomeProb06,HomeProb07,HomeProb08,HomeProb09,HomeProb10,HomeProb11,HomeProb12,HomeProb13,HomeProb14,HomeProb15,HomeProb16,HomeProb17,HomeProb_Oth,NeighQual_CrimeSafety_q,NeighQual_TrafficSafety_q,NeighQual_FoodStores_q,NeighQual_AccessPubTrans_q,NeighQual_AccessSocCult_q,NeighQual_AccessRetail_q,NeighQual_AccessRec_q,NeighQual_EaseWalk_q,NeighQual_EaseCycle_q,NeighQual_OutdoorPlay_q,NeighQual_QualitySchools_q,NeighQual_NeighbourSoc_q,MovHom,EconActPreCov1,EconActPreCov2,EconActPreCov3,EconActPreCov4,EconActPreCov5,WorkTimePreCov,WFHPreCov,CommuteModePreCov,CommuteTimePreCov,FoodShopModePreCov,FoodTimePreCov,EconAct,WorkTime,WFH,CommuteMode,CommuteTime,FoodShopMode,FoodTime,Health
108177.0,11901529.0,4.0,0.7127035264532707,13842718629.0,Web,2.0,4.0,2.0,,2.0,3.0,6.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,300.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,9.0,5.0,7.0,,,,,9.0,5.0,3.0
106925.0,11901598.0,4.0,0.5711892944939483,13843513311.0,Web,3.0,4.0,1.0,,1.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,8.0,,,,,6.0,5.0,2.0
106066.0,11901619.0,5.0,3.892722531532593,13842733053.0,Web,2.0,5.0,1.0,,1.0,2.0,6.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,450.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
106477.0,11901623.0,5.0,0.27679490256511813,13842712593.0,Web,3.0,5.0,1.0,,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,220.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
104332.0,11901843.0,7.0,0.3362844621675285,13843132696.0,Web,2.0,7.0,1.0,,1.0,1.0,6.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,320.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,9.0,5.0,7.0,,,,,9.0,5.0,2.0
103925.0,11901907.0,8.0,0.2386201014620458,13842734335.0,Web,3.0,8.0,2.0,,1.0,1.0,6.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,,1.0,1.0,1.0,1.0,600.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,9.0,5.0,9.0,,,,,9.0,5.0,1.0
114718.0,12000181.0,7.0,0.5314802783690551,13842695330.0,Web,3.0,7.0,1.0,,2.0,1.0,4.0,2.0,1.0,3.0,2.0,5.0,1.0,,1.0,,1.0,1.0,4.0,1.0,2.0,1.0,550.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,9.0,5.0,9.0,,,,,9.0,5.0,1.0
103717.0,12002197.0,7.0,0.35052337139360945,13842701347.0,Web,3.0,7.0,1.0,,1.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,,4.0,,4.0,1.0,1.0,1.0,1.0,1.0,750.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,8.0,,,,,6.0,5.0,2.0
108758.0,12002204.0,7.0,0.24738668902605174,13842736963.0,Web,3.0,7.0,1.0,,2.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,,4.0,,4.0,1.0,4.0,1.0,1.0,1.0,600.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
118987.0,11802258.0,11.0,0.320743239917208,13842712725.0,Web,3.0,11.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,600.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,5.0,2.0,45.0,6.0,25.0,3.0,35.0,1.0,,,9.0,5.0,2.0
109042.0,11900088.0,2.0,0.32202239845309316,13843505118.0,Web,3.0,2.0,1.0,,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,500.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,5.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,3.0,2.0,180.0,6.0,5.0,3.0,35.0,1.0,,,7.0,5.0,2.0
106307.0,11600345.0,7.0,0.36302048341381965,13842825651.0,Web,2.0,7.0,1.0,,1.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,300.0,,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,36.0,5.0,2.0,75.0,9.0,5.0,3.0,36.0,1.0,,,9.0,5.0,4.0
111539.0,12002226.0,7.0,1.2345629533916544,13842699955.0,Web,3.0,7.0,1.0,,2.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,,4.0,,4.0,1.0,3.0,4.0,1.0,1.0,250.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,4.0,1.0,60.0,6.0,5.0,3.0,40.0,1.0,,,6.0,5.0,1.0
115246.0,11901184.0,11.0,0.3392445888023295,13842716843.0,Web,3.0,11.0,,1.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,200.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,4.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,35.0,4.0,6.0,40.0,6.0,5.0,3.0,35.0,1.0,,,6.0,5.0,2.0
109555.0,12002216.0,7.0,0.367147551034519,13842707295.0,Web,2.0,7.0,1.0,,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,,4.0,,4.0,1.0,4.0,2.0,1.0,1.0,600.0,,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,1.0,1.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,7.0,40.0,6.0,5.0,3.0,40.0,1.0,,,6.0,5.0,2.0
109645.0,12001516.0,7.0,0.15637412405192255,13843042700.0,Web,3.0,7.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,,3.0,,4.0,1.0,3.0,2.0,1.0,1.0,200.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,5.0,1.0,35.0,9.0,8.0,3.0,40.0,1.0,,,9.0,5.0,2.0
109578.0,11801478.0,2.0,0.6676235943633854,13842726052.0,Web,3.0,2.0,1.0,,1.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,320.0,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,5.0,6.0,30.0,6.0,5.0,3.0,21.0,1.0,,,6.0,5.0,2.0
101775.0,11800804.0,6.0,1.447786049681052,13842722931.0,Web,2.0,6.0,1.0,,2.0,4.0,4.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,350.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,5.0,6.0,20.0,7.0,5.0,5.0,,,,,7.0,5.0,2.0
106331.0,11502497.0,7.0,0.4571952240610834,13842731250.0,Web,3.0,7.0,1.0,,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,250.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,4.0,,,,,6.0,5.0,2.0
106794.0,11502520.0,7.0,0.19403576905197553,13842703896.0,Web,3.0,7.0,1.0,,2.0,1.0,6.0,1.0,4.0,2.0,2.0,3.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,320.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,3.0
114438.0,11600297.0,7.0,0.16134886723888306,13843052775.0,Web,3.0,7.0,1.0,,2.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,850.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,8.0,,,,,6.0,5.0,2.0
107162.0,11800030.0,1.0,0.5247470531620396,13843650280.0,Phone,2.0,1.0,1.0,,1.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,3.0
107062.0,11800035.0,1.0,1.6870708516497095,13842777236.0,Web,2.0,1.0,1.0,,1.0,2.0,6.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,400.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,9.0,5.0,8.0,,,,,9.0,5.0,3.0
115418.0,11800119.0,2.0,0.8949307246669187,13843235658.0,Web,2.0,2.0,1.0,,2.0,4.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,250.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,20.0,7.0,,,,,6.0,5.0,2.0
109762.0,11800185.0,2.0,5.4643977733438245,13843387854.0,Phone,2.0,2.0,1.0,,1.0,1.0,6.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,600.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,4.0
103824.0,11800203.0,3.0,0.5159638829930306,13842906918.0,Web,1.0,3.0,2.0,,1.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,375.0,,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,6.0,,,,,6.0,5.0,4.0
106075.0,11800249.0,3.0,1.2162753298620348,13844287820.0,Phone,2.0,3.0,1.0,,2.0,5.0,6.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,300.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,9.0,5.0,7.0,,,,,9.0,5.0,3.0
112365.0,11800496.0,5.0,0.44797305492313,13842711924.0,Web,2.0,5.0,1.0,,2.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,490.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,3.0
114599.0,11800582.0,9.0,0.5097287013427252,13842703906.0,Web,3.0,9.0,2.0,,2.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,800.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
116955.0,11800630.0,9.0,0.3332793611146261,13843476623.0,Web,2.0,9.0,2.0,,1.0,1.0,6.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,,4.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,3.0
109271.0,11800649.0,9.0,0.9726144432570564,13843037853.0,Web,1.0,9.0,1.0,,2.0,4.0,5.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,400.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,3.0
109080.0,11800980.0,7.0,0.10993769111021241,13842699741.0,Web,2.0,7.0,1.0,,2.0,1.0,6.0,1.0,4.0,1.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,350.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,4.0
104752.0,11801100.0,8.0,0.9175467678613698,13842731399.0,Web,3.0,8.0,1.0,,2.0,3.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,5.0,1.0,1.0,1.0,180.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
114058.0,11801131.0,8.0,0.6564865952256731,13842808868.0,Web,3.0,8.0,1.0,,2.0,5.0,6.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,420.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,3.0
112842.0,11801395.0,1.0,0.5975196031922193,13842807284.0,Web,3.0,1.0,1.0,,2.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1700.0,,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
107244.0,11801498.0,2.0,0.34122820515985697,13843576066.0,Web,3.0,2.0,1.0,,2.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,250.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,1.0
117906.0,11801816.0,9.0,0.526474955042306,13843258896.0,Web,2.0,9.0,2.0,,2.0,5.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,200.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,3.0
115651.0,11801824.0,9.0,0.7299689647825623,13844003758.0,Web,3.0,9.0,2.0,,1.0,1.0,5.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,900.0,,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,8.0,,,,,6.0,5.0,1.0
106180.0,11802348.0,2.0,1.3094830735349048,13842701971.0,Web,2.0,2.0,1.0,,1.0,2.0,6.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,300.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
116873.0,11900006.0,1.0,0.7277953696711672,13842706328.0,Web,3.0,1.0,2.0,,1.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,250.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,7.0,60.0,7.0,,,,,7.0,5.0,2.0
115027.0,11900010.0,1.0,0.5761330734997508,13843761608.0,Phone,1.0,1.0,2.0,,1.0,4.0,5.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,220.0,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,4.0
109316.0,11900480.0,5.0,0.7862527721389724,13843913691.0,Phone,3.0,5.0,2.0,,2.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1500.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,4.0
110097.0,11900547.0,9.0,1.4481926315155949,13842702582.0,Web,1.0,10.0,1.0,,1.0,2.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,,,,,1.0,1.0,1.0,3.0,1.0,550.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,5.0,7.0,,,,,6.0,5.0,2.0
